campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
50696,Email Campaign,2023-02-06,Inactive,App,440,97,99,56.23,209.21,1.82
455639,Referral Program,2023-02-06,Inactive,Social Media,608,214,94,75.36,146.85,2.71
367846,New User Discount,2023-02-07,Inactive,SMS,483,55,21,94.49,431.0,2.64
57733,Weekend Special,2023-02-07,Premium,App,434,242,88,58.0,393.57,3.94
805567,Festival Offer,2023-02-07,Inactive,SMS,443,259,63,83.76,465.65,1.76
817724,Flash Sale,2023-02-07,Premium,App,944,289,71,71.17,126.06,3.75
722598,Membership Drive,2023-02-07,Inactive,Social Media,480,196,96,56.44,332.48,1.85
404244,Category Promotion,2023-02-07,All,Social Media,595,170,24,85.41,248.39,1.93
97318,App Push Notification,2023-02-07,Inactive,Email,818,206,40,58.46,186.7,3.1
497309,Email Campaign,2023-02-07,New Users,Social Media,949,68,14,72.91,437.72,2.74
360141,Referral Program,2023-02-07,New Users,Social Media,906,218,20,68.35,497.44,3.78
344166,New User Discount,2023-02-08,Inactive,Email,788,260,33,59.04,120.54,2.77
867823,Weekend Special,2023-02-08,Inactive,SMS,937,121,65,88.79,392.13,1.66
528802,Festival Offer,2023-02-08,All,App,909,228,29,62.31,382.15,2.45
472985,Flash Sale,2023-02-08,Inactive,App,663,167,54,57.55,206.97,2.43
160615,Membership Drive,2023-02-08,New Users,App,488,153,27,83.02,226.78,1.81
31146,Category Promotion,2023-02-08,All,SMS,775,295,73,70.06,155.5,2.56
292476,App Push Notification,2023-02-08,All,Email,775,106,40,99.12,267.73,1.87
294066,Email Campaign,2023-02-08,New Users,Email,678,259,66,56.52,415.83,2.11
5142,Referral Program,2023-02-08,Premium,Social Media,444,69,42,66.04,429.76,3.77
972092,New User Discount,2023-02-09,Premium,App,406,282,94,52.02,278.24,2.88
808618,Weekend Special,2023-02-09,New Users,Social Media,546,217,37,73.66,484.71,2.38
889030,Festival Offer,2023-02-09,New Users,App,549,108,94,89.66,416.5,1.75
25782,Flash Sale,2023-02-09,All,Email,732,92,89,51.87,171.59,3.9
855196,Membership Drive,2023-02-09,New Users,SMS,579,120,91,94.83,255.98,2.5
645612,Category Promotion,2023-02-09,Inactive,App,420,147,22,58.47,330.22,3.12
678916,App Push Notification,2023-02-09,New Users,App,697,113,76,76.93,455.69,2.4
500220,Email Campaign,2023-02-09,Premium,Email,688,101,31,82.73,469.44,2.04
955697,Referral Program,2023-02-09,Premium,Email,983,68,23,51.15,224.0,1.62
257315,New User Discount,2023-02-10,Premium,App,484,59,21,91.02,154.85,2.11
480022,Weekend Special,2023-02-10,Premium,Social Media,504,144,44,95.32,173.57,3.37
814327,Festival Offer,2023-02-10,Premium,App,610,278,38,81.36,414.5,2.63
247495,Flash Sale,2023-02-10,New Users,App,411,232,65,78.4,253.69,1.72
313080,Membership Drive,2023-02-10,Inactive,App,427,116,10,82.11,245.78,2.31
754473,Category Promotion,2023-02-10,Premium,App,545,240,77,67.53,450.22,2.2
140463,App Push Notification,2023-02-10,All,SMS,759,129,50,65.14,249.41,3.1
337143,Email Campaign,2023-02-10,Premium,App,814,206,77,51.38,146.38,2.12
110271,Referral Program,2023-02-10,All,SMS,515,248,64,90.55,258.66,2.92
169372,New User Discount,2023-02-11,Inactive,Email,890,270,79,63.28,474.29,2.89
190152,Weekend Special,2023-02-11,Inactive,App,591,144,95,71.21,304.78,3.95
535516,Festival Offer,2023-02-11,New Users,Email,467,73,47,59.82,338.87,2.71
569500,Flash Sale,2023-02-11,Inactive,SMS,628,273,48,62.03,100.96,1.85
254790,Membership Drive,2023-02-11,Premium,SMS,790,208,71,97.23,249.26,3.56
131036,Category Promotion,2023-02-11,All,Social Media,895,288,44,71.45,413.35,1.57
996885,App Push Notification,2023-02-11,Inactive,Email,998,181,44,85.75,404.95,1.73
730061,Email Campaign,2023-02-11,Premium,Social Media,860,105,58,57.1,399.92,1.77
798767,Referral Program,2023-02-11,All,SMS,707,111,17,68.01,248.48,3.1
259393,New User Discount,2023-02-12,New Users,App,596,190,14,67.99,388.22,2.02
899916,Weekend Special,2023-02-12,All,Social Media,623,288,46,75.88,363.19,2.74
927908,Festival Offer,2023-02-12,All,SMS,433,174,46,52.89,348.47,2.54
409713,Flash Sale,2023-02-12,All,SMS,496,143,88,70.7,429.02,1.92
783550,Membership Drive,2023-02-12,New Users,Social Media,451,231,45,81.03,320.99,3.32
254884,Category Promotion,2023-02-12,All,Email,501,252,12,51.85,191.36,3.63
993968,App Push Notification,2023-02-12,Inactive,Email,404,155,13,80.21,220.29,3.75
524718,Email Campaign,2023-02-12,Inactive,SMS,980,190,51,91.78,482.15,1.53
60026,Referral Program,2023-02-12,Premium,App,719,212,14,99.84,111.41,3.22
709670,New User Discount,2023-02-13,Inactive,App,770,148,72,59.59,387.4,2.42
710528,Weekend Special,2023-02-13,New Users,Email,815,124,46,99.8,323.31,3.69
193822,Festival Offer,2023-02-13,Inactive,App,936,91,65,76.29,367.12,2.89
30363,Flash Sale,2023-02-13,Premium,Social Media,776,274,84,60.16,305.48,2.6
975184,Membership Drive,2023-02-13,New Users,Email,554,187,85,69.31,193.17,1.87
377606,Category Promotion,2023-02-13,All,Email,733,285,81,79.32,356.45,1.96
364283,App Push Notification,2023-02-13,All,App,822,294,63,60.81,483.03,3.04
784595,Email Campaign,2023-02-13,New Users,App,515,82,72,93.3,206.61,3.33
415890,Referral Program,2023-02-13,Inactive,Social Media,409,180,72,50.41,461.88,3.96
582321,New User Discount,2023-02-14,All,Social Media,486,92,91,96.49,414.83,3.74
789122,Weekend Special,2023-02-14,Premium,SMS,629,117,30,63.79,337.77,1.53
637978,Festival Offer,2023-02-14,Inactive,App,928,150,82,98.69,208.82,2.63
968285,Flash Sale,2023-02-14,Premium,SMS,463,278,88,92.48,201.56,3.27
491438,Membership Drive,2023-02-14,Premium,App,427,208,33,80.53,226.12,3.42
822033,Category Promotion,2023-02-14,Premium,SMS,495,248,48,60.76,317.27,2.63
219734,App Push Notification,2023-02-14,All,Social Media,665,235,55,55.4,317.58,2.2
353777,Email Campaign,2023-02-14,Inactive,Social Media,977,157,48,82.61,341.43,1.92
797191,Referral Program,2023-02-14,Premium,SMS,482,300,51,56.78,107.79,3.65
310580,New User Discount,2023-02-15,New Users,Email,726,127,65,92.55,370.51,3.52
308462,Weekend Special,2023-02-15,All,Social Media,630,294,28,62.99,496.39,2.66
875523,Festival Offer,2023-02-15,Inactive,Email,625,275,63,90.62,365.48,2.49
506099,Flash Sale,2023-02-15,Inactive,App,972,274,50,70.35,370.02,1.89
69447,Membership Drive,2023-02-15,Inactive,SMS,774,113,82,84.11,225.39,2.61
793260,Category Promotion,2023-02-15,Inactive,SMS,757,136,31,94.26,120.73,3.14
536798,App Push Notification,2023-02-15,Inactive,SMS,623,52,77,50.61,286.94,2.82
326096,Email Campaign,2023-02-15,Inactive,SMS,978,271,20,89.75,118.18,1.64
797088,Referral Program,2023-02-15,New Users,Social Media,798,134,33,80.7,144.86,2.29
941652,New User Discount,2023-02-16,New Users,SMS,780,90,85,86.43,459.87,2.65
759060,Weekend Special,2023-02-16,Premium,App,864,272,60,84.66,327.41,1.87
147717,Festival Offer,2023-02-16,Premium,App,583,161,26,64.43,434.41,1.75
747897,Flash Sale,2023-02-16,Inactive,Social Media,780,180,91,68.1,414.36,2.51
118877,Membership Drive,2023-02-16,Inactive,Email,709,227,51,70.43,126.73,2.49
649327,Category Promotion,2023-02-16,New Users,Email,998,256,65,73.88,477.58,2.25
809990,App Push Notification,2023-02-16,Inactive,SMS,463,108,49,91.84,264.82,3.3
715355,Email Campaign,2023-02-16,New Users,App,994,202,42,56.94,334.51,1.63
779157,Referral Program,2023-02-16,All,SMS,581,158,71,60.39,335.42,3.97
70665,New User Discount,2023-02-17,Premium,App,495,263,42,94.07,309.31,2.88
907386,Weekend Special,2023-02-17,Inactive,Social Media,847,295,57,62.83,258.25,2.02
713952,Festival Offer,2023-02-17,New Users,Email,644,105,43,82.99,436.78,2.09
860897,Flash Sale,2023-02-17,Inactive,App,742,110,21,89.91,259.93,2.19
641810,Membership Drive,2023-02-17,New Users,Social Media,726,79,43,82.76,172.29,2.71
531138,Category Promotion,2023-02-17,New Users,App,613,216,77,75.9,453.48,1.63
4816,App Push Notification,2023-02-17,New Users,Email,983,284,79,87.09,100.36,2.68
511688,Email Campaign,2023-02-17,New Users,Social Media,660,189,73,76.56,220.63,2.39
843226,Referral Program,2023-02-17,New Users,SMS,928,228,43,54.01,352.11,3.19
895778,New User Discount,2023-02-18,Inactive,SMS,969,249,71,64.23,323.16,2.57
633317,Weekend Special,2023-02-18,Premium,SMS,504,271,58,90.33,486.08,3.58
66095,Festival Offer,2023-02-18,New Users,Social Media,761,76,20,98.86,372.98,3.31
653881,Flash Sale,2023-02-18,All,App,828,241,18,86.05,242.25,3.71
916709,Membership Drive,2023-02-18,Inactive,Social Media,863,277,53,71.8,243.14,3.18
988914,Category Promotion,2023-02-18,All,SMS,513,53,64,71.27,265.68,3.45
305415,App Push Notification,2023-02-18,All,Social Media,663,271,54,69.91,472.47,1.87
704882,Email Campaign,2023-02-18,All,Social Media,767,189,49,93.23,247.92,2.06
360528,Referral Program,2023-02-18,All,Social Media,740,107,77,99.47,208.32,2.42
423297,New User Discount,2023-02-19,Inactive,SMS,570,166,89,65.91,362.11,3.16
157435,Weekend Special,2023-02-19,Inactive,Social Media,729,56,66,98.97,178.77,1.93
740728,Festival Offer,2023-02-19,New Users,Email,646,127,82,93.17,249.56,2.8
78625,Flash Sale,2023-02-19,New Users,Social Media,753,207,28,68.05,213.42,2.1
482475,Membership Drive,2023-02-19,New Users,Social Media,745,193,73,75.31,210.01,3.94
376318,Category Promotion,2023-02-19,Premium,SMS,973,98,38,89.45,224.73,2.2
267228,App Push Notification,2023-02-19,All,Email,646,133,67,88.62,243.31,2.64
853169,Email Campaign,2023-02-19,Inactive,SMS,918,286,55,62.48,109.55,2.43
356436,Referral Program,2023-02-19,New Users,Social Media,445,230,78,50.81,413.43,3.36
884920,New User Discount,2023-02-20,New Users,Email,951,71,47,77.04,354.5,2.74
259486,Weekend Special,2023-02-20,Inactive,App,760,186,99,55.87,432.51,1.5
655103,Festival Offer,2023-02-20,Premium,Email,979,284,77,71.13,317.18,2.15
860888,Flash Sale,2023-02-20,New Users,Social Media,714,97,78,55.97,188.57,1.84
345569,Membership Drive,2023-02-20,New Users,SMS,645,105,61,60.0,173.49,1.58
115495,Category Promotion,2023-02-20,Premium,SMS,819,269,30,94.86,275.41,3.95
300973,App Push Notification,2023-02-20,New Users,App,880,164,77,54.49,239.74,3.08
150722,Email Campaign,2023-02-20,All,Social Media,572,164,58,73.31,441.85,2.46
750317,Referral Program,2023-02-20,All,SMS,811,142,60,57.06,352.75,3.27
38896,New User Discount,2023-02-21,New Users,Email,686,114,80,99.21,407.09,1.82
905213,Weekend Special,2023-02-21,Inactive,SMS,801,289,44,91.02,439.61,3.25
67687,Festival Offer,2023-02-21,New Users,Email,579,51,98,78.88,332.87,3.32
973286,Flash Sale,2023-02-21,New Users,App,868,233,40,98.74,393.97,3.72
492987,Membership Drive,2023-02-21,Premium,SMS,834,89,10,79.26,230.7,2.69
898995,Category Promotion,2023-02-21,New Users,SMS,842,217,53,72.2,478.89,3.44
89446,App Push Notification,2023-02-21,Inactive,Email,616,271,68,65.83,361.17,3.66
732378,Email Campaign,2023-02-21,Premium,App,847,67,69,51.85,497.91,2.55
185855,Referral Program,2023-02-21,New Users,SMS,866,246,83,53.96,130.91,2.25
379425,New User Discount,2023-02-22,Inactive,SMS,416,104,45,59.08,333.01,3.21
297346,Weekend Special,2023-02-22,Premium,Email,521,107,46,58.27,421.92,3.22
114298,Festival Offer,2023-02-22,All,Social Media,699,209,98,66.39,107.79,2.67
299484,Flash Sale,2023-02-22,Inactive,SMS,601,238,29,62.78,386.38,2.27
292569,Membership Drive,2023-02-22,New Users,SMS,429,230,80,81.33,208.96,2.39
995409,Category Promotion,2023-02-22,Inactive,Email,945,235,75,97.6,233.97,3.54
389619,App Push Notification,2023-02-22,New Users,SMS,525,278,18,63.11,425.71,3.82
346909,Email Campaign,2023-02-22,Inactive,Email,454,296,51,83.78,182.96,2.47
881334,Referral Program,2023-02-22,New Users,SMS,560,248,93,52.82,319.67,1.69
208641,New User Discount,2023-02-23,All,App,755,207,23,60.76,161.75,3.68
719701,Weekend Special,2023-02-23,Premium,Email,594,59,67,88.65,169.48,1.7
38260,Festival Offer,2023-02-23,New Users,App,458,216,16,70.35,188.52,3.05
990635,Flash Sale,2023-02-23,Premium,App,965,78,60,67.22,475.07,2.76
707535,Membership Drive,2023-02-23,Premium,Email,556,120,100,86.17,135.92,1.66
413484,Category Promotion,2023-02-23,All,Email,789,276,28,82.73,166.78,3.27
180412,App Push Notification,2023-02-23,Inactive,Email,461,294,48,97.72,395.97,3.04
278773,Email Campaign,2023-02-23,Inactive,SMS,726,206,30,55.75,411.23,2.87
726615,Referral Program,2023-02-23,All,Email,587,192,100,67.92,413.89,2.22
168419,New User Discount,2023-02-24,New Users,Email,924,145,83,90.8,388.08,2.08
484943,Weekend Special,2023-02-24,All,SMS,673,200,64,60.18,135.62,3.17
645726,Festival Offer,2023-02-24,New Users,App,956,173,80,70.13,425.08,1.96
720327,Flash Sale,2023-02-24,Premium,SMS,717,270,60,82.08,353.85,2.87
794563,Membership Drive,2023-02-24,Inactive,SMS,973,109,53,51.93,464.56,2.11
339477,Category Promotion,2023-02-24,Inactive,SMS,1000,169,39,77.46,289.2,3.94
632480,App Push Notification,2023-02-24,All,Email,692,160,40,77.37,466.86,1.92
65406,Email Campaign,2023-02-24,Inactive,Email,715,276,80,58.53,414.21,2.53
943527,Referral Program,2023-02-24,Premium,SMS,572,79,64,60.93,248.83,3.73
965337,New User Discount,2023-02-25,Premium,SMS,503,96,35,71.14,412.88,2.12
824444,Weekend Special,2023-02-25,Inactive,Email,889,62,88,85.92,104.86,1.88
537650,Festival Offer,2023-02-25,New Users,App,675,291,37,85.08,133.81,2.26
455513,Flash Sale,2023-02-25,Inactive,Email,541,103,20,91.23,154.79,2.95
532378,Membership Drive,2023-02-25,New Users,SMS,783,102,83,64.79,471.31,2.63
142275,Category Promotion,2023-02-25,New Users,SMS,451,252,56,83.43,375.36,2.38
714825,App Push Notification,2023-02-25,All,Email,489,107,72,51.66,359.87,2.09
815687,Email Campaign,2023-02-25,Premium,App,841,293,81,94.38,209.14,2.61
654625,Referral Program,2023-02-25,Inactive,SMS,862,263,24,84.9,438.68,2.42
759424,New User Discount,2023-02-26,New Users,Email,791,169,92,90.12,133.13,3.51
930545,Weekend Special,2023-02-26,Premium,SMS,906,132,60,89.85,246.59,3.02
269093,Festival Offer,2023-02-26,Premium,SMS,810,135,27,52.51,186.53,2.8
265621,Flash Sale,2023-02-26,All,SMS,896,298,56,55.18,220.96,2.29
183778,Membership Drive,2023-02-26,Inactive,App,585,101,25,82.1,300.68,1.55
90235,Category Promotion,2023-02-26,Premium,Social Media,866,244,94,80.78,197.13,2.37
302025,App Push Notification,2023-02-26,New Users,App,533,78,28,76.55,434.02,3.27
665557,Email Campaign,2023-02-26,All,App,887,292,77,99.69,490.89,3.24
669388,Referral Program,2023-02-26,Premium,Social Media,641,78,63,75.05,202.1,2.56
641291,New User Discount,2023-02-27,All,SMS,589,294,10,76.38,443.46,2.12
269624,Weekend Special,2023-02-27,New Users,SMS,691,191,44,51.67,383.92,3.91
83082,Festival Offer,2023-02-27,Inactive,Email,940,146,24,97.8,386.47,1.69
892869,Flash Sale,2023-02-27,Inactive,Email,456,87,45,75.39,264.59,3.4
287638,Membership Drive,2023-02-27,New Users,App,557,279,37,64.93,144.94,2.66
419469,Category Promotion,2023-02-27,Premium,Email,666,268,40,74.88,243.2,3.65
243016,App Push Notification,2023-02-27,New Users,SMS,937,164,96,83.15,487.87,3.6
652175,Email Campaign,2023-02-27,New Users,Social Media,548,160,90,69.8,406.51,3.85
689762,Referral Program,2023-02-27,Inactive,Social Media,703,295,42,85.47,247.04,3.6
842956,New User Discount,2023-02-28,Premium,Social Media,898,118,24,81.48,342.25,2.84
264574,Weekend Special,2023-02-28,Premium,Social Media,593,100,35,55.45,435.98,3.72
951454,Festival Offer,2023-02-28,New Users,App,602,232,29,50.04,215.71,3.41
560927,Flash Sale,2023-02-28,New Users,App,820,216,25,62.58,359.24,1.83
864728,Membership Drive,2023-02-28,Inactive,Email,468,214,80,73.11,121.85,2.83
286238,Category Promotion,2023-02-28,Premium,Email,866,249,93,56.97,240.9,2.5
262051,App Push Notification,2023-02-28,Inactive,Social Media,844,69,16,84.56,350.58,1.86
378525,Email Campaign,2023-02-28,New Users,Social Media,835,62,23,79.04,385.69,3.45
752114,Referral Program,2023-02-28,Inactive,Email,453,71,65,62.13,255.5,3.9
927271,New User Discount,2023-03-01,Inactive,Email,839,277,20,62.93,167.43,3.01
38335,Weekend Special,2023-03-01,All,SMS,713,241,11,75.0,271.21,1.71
654513,Festival Offer,2023-03-01,All,SMS,472,80,65,81.59,357.33,2.84
831530,Flash Sale,2023-03-01,Inactive,Email,773,110,46,54.76,337.19,2.36
666057,Membership Drive,2023-03-01,New Users,App,597,291,66,68.49,320.79,3.91
952763,Category Promotion,2023-03-01,Inactive,Email,770,61,45,83.77,467.94,3.03
220642,App Push Notification,2023-03-01,New Users,Social Media,720,50,36,52.37,165.68,2.98
778666,Email Campaign,2023-03-01,Premium,SMS,423,69,85,64.55,264.18,3.52
821479,Referral Program,2023-03-01,All,Social Media,821,111,43,55.39,434.93,3.54
196553,New User Discount,2023-03-02,New Users,SMS,530,242,19,98.16,407.11,3.0
146368,Weekend Special,2023-03-02,All,Email,735,197,34,51.62,201.36,3.31
956831,Festival Offer,2023-03-02,Premium,App,424,130,86,74.88,213.87,3.72
573431,Flash Sale,2023-03-02,New Users,Email,480,160,11,50.68,269.39,3.28
417915,Membership Drive,2023-03-02,New Users,Email,501,87,100,72.7,442.72,2.99
229285,Category Promotion,2023-03-02,Inactive,App,986,99,30,61.5,159.0,1.81
827031,App Push Notification,2023-03-02,New Users,App,559,221,41,64.32,372.3,3.45
391032,Email Campaign,2023-03-02,Premium,Social Media,628,295,40,99.48,234.99,2.63
771539,Referral Program,2023-03-02,All,SMS,961,122,36,64.16,443.18,3.7
496492,New User Discount,2023-03-03,All,Email,944,285,93,54.41,249.48,2.04
217533,Weekend Special,2023-03-03,New Users,Email,741,116,95,94.22,343.0,2.73
116305,Festival Offer,2023-03-03,All,Social Media,726,287,73,55.75,252.9,2.62
996594,Flash Sale,2023-03-03,Inactive,SMS,791,189,28,78.46,414.18,2.49
507340,Membership Drive,2023-03-03,Inactive,SMS,846,280,47,97.17,443.69,3.44
434473,Category Promotion,2023-03-03,Inactive,Email,970,217,27,83.67,446.25,2.66
131095,App Push Notification,2023-03-03,All,SMS,522,137,24,63.99,428.08,3.74
430791,Email Campaign,2023-03-03,All,Social Media,782,238,62,70.4,284.92,3.18
777433,Referral Program,2023-03-03,New Users,App,910,259,47,89.28,395.89,2.06
94051,New User Discount,2023-03-04,Premium,Social Media,489,161,34,94.18,361.11,1.58
277606,Weekend Special,2023-03-04,Inactive,SMS,960,104,86,91.93,465.19,1.93
401959,Festival Offer,2023-03-04,New Users,SMS,460,289,42,52.21,323.0,3.17
811798,Flash Sale,2023-03-04,New Users,App,401,72,75,59.79,281.9,2.22
153359,Membership Drive,2023-03-04,Premium,App,987,128,37,70.64,347.91,3.0
852724,Category Promotion,2023-03-04,Premium,Social Media,536,80,53,80.67,332.89,2.68
313803,App Push Notification,2023-03-04,New Users,Social Media,827,196,25,76.58,496.85,3.57
66128,Email Campaign,2023-03-04,All,SMS,888,223,59,74.88,153.75,3.77
590665,Referral Program,2023-03-04,Inactive,Email,844,242,80,51.96,358.79,2.52
146406,New User Discount,2023-03-05,Premium,Social Media,593,280,15,86.12,131.22,2.58
688315,Weekend Special,2023-03-05,New Users,App,452,112,53,86.61,241.0,3.64
698280,Festival Offer,2023-03-05,Inactive,Email,582,75,99,80.31,246.34,3.25
871123,Flash Sale,2023-03-05,Inactive,App,921,195,43,83.54,493.5,3.18
241220,Membership Drive,2023-03-05,All,App,652,123,60,75.35,407.22,2.98
301122,Category Promotion,2023-03-05,All,Social Media,842,220,57,59.93,311.55,2.9
851731,App Push Notification,2023-03-05,Inactive,Email,767,126,65,65.77,216.89,3.46
744628,Email Campaign,2023-03-05,All,App,709,204,98,81.69,215.7,2.86
24596,Referral Program,2023-03-05,New Users,App,465,164,32,85.33,162.11,3.2
714141,New User Discount,2023-03-06,New Users,App,973,254,56,59.98,125.18,3.77
326232,Weekend Special,2023-03-06,Inactive,Email,670,288,42,68.43,175.74,1.66
846966,Festival Offer,2023-03-06,All,Email,632,295,24,99.6,200.68,3.65
136323,Flash Sale,2023-03-06,Inactive,Email,425,116,74,76.73,142.47,2.42
417165,Membership Drive,2023-03-06,Premium,Social Media,800,295,15,66.76,201.5,1.87
